ID,Country,Year,Series,Value
262,Djibouti,2005,Consumer price index: General,77.8
262,Djibouti,2010,Consumer price index: General,100
262,Djibouti,2014,Consumer price index: General,113.4
262,Djibouti,2015,Consumer price index: General,112.5
262,Djibouti,2016,Consumer price index: General,115.6
262,Djibouti,2017,Consumer price index: General,116.2
212,Dominica,1995,Consumer price index: General,74.7
212,Dominica,2005,Consumer price index: General,86
212,Dominica,2010,Consumer price index: General,100
212,Dominica,2014,Consumer price index: General,103.3
212,Dominica,2015,Consumer price index: General,102.5
212,Dominica,2016,Consumer price index: General,102.7
212,Dominica,2017,Consumer price index: General,103.1
212,Dominica,2014,Consumer price index: Food,110.1
212,Dominica,2015,Consumer price index: Food,110.9
212,Dominica,2016,Consumer price index: Food,110.9
212,Dominica,2017,Consumer price index: Food,111.1
214,Dominican Republic,1995,Consumer price index: General,23.2
214,Dominican Republic,2005,Consumer price index: General,73.4
214,Dominican Republic,2010,Consumer price index: General,100
214,Dominican Republic,2014,Consumer price index: General,121.4
214,Dominican Republic,2015,Consumer price index: General,122.5
214,Dominican Republic,2016,Consumer price index: General,124.4
214,Dominican Republic,2017,Consumer price index: General,128.5
214,Dominican Republic,2005,Consumer price index: Food,74.6
214,Dominican Republic,2010,Consumer price index: Food,100
214,Dominican Republic,2014,Consumer price index: Food,124.6
214,Dominican Republic,2015,Consumer price index: Food,133
214,Dominican Republic,2016,Consumer price index: Food,135.9
214,Dominican Republic,2017,Consumer price index: Food,139
218,Ecuador,1995,Consumer price index: General,6.9
218,Ecuador,2005,Consumer price index: General,80.4
218,Ecuador,2010,Consumer price index: General,100
218,Ecuador,2014,Consumer price index: General,116.8
218,Ecuador,2015,Consumer price index: General,121.5
218,Ecuador,2016,Consumer price index: General,123.6
218,Ecuador,2017,Consumer price index: General,124.1
218,Ecuador,2005,Consumer price index: Food,70.7
218,Ecuador,2010,Consumer price index: Food,100
218,Ecuador,2014,Consumer price index: Food,120.1
218,Ecuador,2015,Consumer price index: Food,125.2
218,Ecuador,2016,Consumer price index: Food,128.4
218,Ecuador,2017,Consumer price index: Food,129
818,Egypt,1995,Consumer price index: General,36.6
818,Egypt,2005,Consumer price index: General,57.8
818,Egypt,2010,Consumer price index: General,100
818,Egypt,2014,Consumer price index: General,142.1
818,Egypt,2015,Consumer price index: General,156.8
818,Egypt,2016,Consumer price index: General,178.5
818,Egypt,2017,Consumer price index: General,231.1
818,Egypt,2015,Consumer price index: Food,194.1
818,Egypt,2016,Consumer price index: Food,226.4
818,Egypt,2017,Consumer price index: Food,313.9
222,El Salvador,1995,Consumer price index: General,59.2
222,El Salvador,2005,Consumer price index: General,84.5
222,El Salvador,2010,Consumer price index: General,100
222,El Salvador,2014,Consumer price index: General,109
222,El Salvador,2015,Consumer price index: General,108.2
222,El Salvador,2016,Consumer price index: General,108.8
222,El Salvador,2017,Consumer price index: General,109.9
222,El Salvador,2016,Consumer price index: Food,119.3
222,El Salvador,2017,Consumer price index: Food,119.4
226,Equatorial Guinea,1995,Consumer price index: General,45.8
226,Equatorial Guinea,2005,Consumer price index: General,77.5
226,Equatorial Guinea,2010,Consumer price index: General,100
226,Equatorial Guinea,2014,Consumer price index: General,116.7
226,Equatorial Guinea,2015,Consumer price index: General,118.6
226,Equatorial Guinea,2016,Consumer price index: General,120.3
226,Equatorial Guinea,2017,Consumer price index: General,121.2
226,Equatorial Guinea,2010,Consumer price index: Food,100
226,Equatorial Guinea,2014,Consumer price index: Food,121.6
226,Equatorial Guinea,2015,Consumer price index: Food,123.4
226,Equatorial Guinea,2016,Consumer price index: Food,118.4
226,Equatorial Guinea,2017,Consumer price index: Food,120.3
233,Estonia,1995,Consumer price index: General,42
233,Estonia,2005,Consumer price index: General,79.1
233,Estonia,2010,Consumer price index: General,100
233,Estonia,2014,Consumer price index: General,112
233,Estonia,2015,Consumer price index: General,111.5
233,Estonia,2016,Consumer price index: General,111.6
233,Estonia,2017,Consumer price index: General,115.5
233,Estonia,2005,Consumer price index: Food,77.1
233,Estonia,2010,Consumer price index: Food,100
233,Estonia,2014,Consumer price index: Food,118.6
233,Estonia,2015,Consumer price index: Food,118
233,Estonia,2016,Consumer price index: Food,117.7
233,Estonia,2017,Consumer price index: Food,124.8
748,Eswatini,1995,Consumer price index: General,34.3
748,Eswatini,2005,Consumer price index: General,69.5
748,Eswatini,2010,Consumer price index: General,100
748,Eswatini,2014,Consumer price index: General,129
748,Eswatini,2015,Consumer price index: General,135.4
748,Eswatini,2016,Consumer price index: General,146
748,Eswatini,2017,Consumer price index: General,155.1
748,Eswatini,2014,Consumer price index: Food,109
748,Eswatini,2015,Consumer price index: Food,113.6
748,Eswatini,2016,Consumer price index: Food,130.7
748,Eswatini,2017,Consumer price index: Food,140
231,Ethiopia,1995,Consumer price index: General,36.6
231,Ethiopia,2005,Consumer price index: General,44.8
231,Ethiopia,2010,Consumer price index: General,100
231,Ethiopia,2014,Consumer price index: General,192
231,Ethiopia,2015,Consumer price index: General,211.4
231,Ethiopia,2016,Consumer price index: General,226.8
231,Ethiopia,2017,Consumer price index: General,249.3
231,Ethiopia,2005,Consumer price index: Food,43
231,Ethiopia,2010,Consumer price index: Food,100
231,Ethiopia,2014,Consumer price index: Food,198.8
231,Ethiopia,2015,Consumer price index: Food,222.9
231,Ethiopia,2016,Consumer price index: Food,237.5
231,Ethiopia,2017,Consumer price index: Food,267.1
242,Fiji,1995,Consumer price index: General,60.4
242,Fiji,2005,Consumer price index: General,80.8
242,Fiji,2010,Consumer price index: General,100
242,Fiji,2014,Consumer price index: General,114.8
242,Fiji,2015,Consumer price index: General,116.4
242,Fiji,2016,Consumer price index: General,120.9
242,Fiji,2017,Consumer price index: General,124.9
242,Fiji,2010,Consumer price index: Food,100
242,Fiji,2014,Consumer price index: Food,121.7
242,Fiji,2015,Consumer price index: Food,127.5
242,Fiji,2016,Consumer price index: Food,135.2
242,Fiji,2017,Consumer price index: Food,132.3
246,Finland,1995,Consumer price index: General,80
246,Finland,2005,Consumer price index: General,91.2
246,Finland,2010,Consumer price index: General,100
246,Finland,2014,Consumer price index: General,109
246,Finland,2015,Consumer price index: General,108.8
246,Finland,2016,Consumer price index: General,109.2
246,Finland,2017,Consumer price index: General,110
246,Finland,1995,Consumer price index: Food,80.9
246,Finland,2005,Consumer price index: Food,90.3
246,Finland,2010,Consumer price index: Food,100
246,Finland,2014,Consumer price index: Food,117.9
246,Finland,2015,Consumer price index: Food,115.7
246,Finland,2016,Consumer price index: Food,114.4
246,Finland,2017,Consumer price index: Food,113.3
250,France,1995,Consumer price index: General,79.5
250,France,2005,Consumer price index: General,92.8
250,France,2010,Consumer price index: General,100
250,France,2014,Consumer price index: General,105.5
250,France,2015,Consumer price index: General,105.6
250,France,2016,Consumer price index: General,105.8
250,France,2017,Consumer price index: General,106.8
250,France,1995,Consumer price index: Food,76.3
250,France,2005,Consumer price index: Food,91.5
250,France,2010,Consumer price index: Food,100
250,France,2014,Consumer price index: Food,105.3
250,France,2015,Consumer price index: Food,105.7
250,France,2016,Consumer price index: Food,106.3
250,France,2017,Consumer price index: Food,107.3
254,French Guiana,2014,Consumer price index: General,125.7
254,French Guiana,2014,Consumer price index: Food,135.6
258,French Polynesia,2014,Consumer price index: General,121.7
258,French Polynesia,2014,Consumer price index: Food,115.5
266,Gabon,1995,Consumer price index: General,77.9
266,Gabon,2005,Consumer price index: General,88.7
266,Gabon,2010,Consumer price index: General,100
266,Gabon,2014,Consumer price index: General,109.4
266,Gabon,2015,Consumer price index: General,109
266,Gabon,2016,Consumer price index: General,111.3
266,Gabon,2010,Consumer price index: Food,100
266,Gabon,2014,Consumer price index: Food,112.8
266,Gabon,2015,Consumer price index: Food,115.9
266,Gabon,2016,Consumer price index: Food,115.8
270,Gambia,1995,Consumer price index: General,46.3
270,Gambia,2005,Consumer price index: General,81.1
270,Gambia,2010,Consumer price index: General,100
270,Gambia,2014,Consumer price index: General,122.4
270,Gambia,2015,Consumer price index: General,130.7
270,Gambia,2016,Consumer price index: General,140.1
270,Gambia,2015,Consumer price index: Food,186
270,Gambia,2016,Consumer price index: Food,201.3
268,Georgia,1995,Consumer price index: General,28.6
268,Georgia,2005,Consumer price index: General,70
268,Georgia,2010,Consumer price index: General,100
268,Georgia,2014,Consumer price index: General,110.3
268,Georgia,2015,Consumer price index: General,114.7
268,Georgia,2016,Consumer price index: General,117.1
268,Georgia,2017,Consumer price index: General,124.2
268,Georgia,2010,Consumer price index: Food,100
268,Georgia,2014,Consumer price index: Food,115.7
268,Georgia,2015,Consumer price index: Food,120.5
268,Georgia,2016,Consumer price index: Food,122.5
268,Georgia,2017,Consumer price index: Food,130.8
276,Germany,1995,Consumer price index: General,80.5
276,Germany,2005,Consumer price index: General,92.5
276,Germany,2010,Consumer price index: General,100
276,Germany,2014,Consumer price index: General,106.6
276,Germany,2015,Consumer price index: General,106.9
276,Germany,2016,Consumer price index: General,107.4
276,Germany,2017,Consumer price index: General,109.3
276,Germany,1995,Consumer price index: Food,84.1
276,Germany,2005,Consumer price index: Food,89.1
276,Germany,2010,Consumer price index: Food,100
276,Germany,2014,Consumer price index: Food,111.5
276,Germany,2015,Consumer price index: Food,112.3
276,Germany,2016,Consumer price index: Food,113.2
276,Germany,2017,Consumer price index: Food,116.4
288,Ghana,1995,Consumer price index: General,7
288,Ghana,2005,Consumer price index: General,52.9
288,Ghana,2010,Consumer price index: General,100
288,Ghana,2014,Consumer price index: General,150.2
288,Ghana,2015,Consumer price index: General,176
288,Ghana,2016,Consumer price index: General,206.7
288,Ghana,2017,Consumer price index: General,232.3
288,Ghana,2014,Consumer price index: Food,114.6
288,Ghana,2015,Consumer price index: Food,123.2
288,Ghana,2016,Consumer price index: Food,133.8
288,Ghana,2017,Consumer price index: Food,143.6
292,Gibraltar,2014,Consumer price index: General,142.2
292,Gibraltar,2014,Consumer price index: Food,169.8
300,Greece,1995,Consumer price index: General,57
300,Greece,2005,Consumer price index: General,85.3
300,Greece,2010,Consumer price index: General,100
300,Greece,2014,Consumer price index: General,102.6
300,Greece,2015,Consumer price index: General,100.8
300,Greece,2016,Consumer price index: General,99.9
300,Greece,2017,Consumer price index: General,101.1
300,Greece,1995,Consumer price index: Food,60.9
300,Greece,2005,Consumer price index: Food,86.9
300,Greece,2010,Consumer price index: Food,100
300,Greece,2014,Consumer price index: Food,102.9
300,Greece,2015,Consumer price index: Food,104.8
300,Greece,2016,Consumer price index: Food,104.5
300,Greece,2017,Consumer price index: Food,104.9
308,Grenada,1995,Consumer price index: General,68.3
308,Grenada,2005,Consumer price index: General,82.9
308,Grenada,2010,Consumer price index: General,100
308,Grenada,2014,Consumer price index: General,104.4
308,Grenada,2015,Consumer price index: General,103.9
308,Grenada,2016,Consumer price index: General,105.6
308,Grenada,2017,Consumer price index: General,106.6
308,Grenada,2005,Consumer price index: Food,74
308,Grenada,2010,Consumer price index: Food,100
308,Grenada,2014,Consumer price index: Food,109.4
308,Grenada,2015,Consumer price index: Food,110.5
308,Grenada,2016,Consumer price index: Food,108
308,Grenada,2017,Consumer price index: Food,108.6
312,Guadeloupe,2010,Consumer price index: General,100
312,Guadeloupe,2014,Consumer price index: General,105.8
312,Guadeloupe,2015,Consumer price index: General,106.1
312,Guadeloupe,2016,Consumer price index: General,106
312,Guadeloupe,2010,Consumer price index: Food,100
312,Guadeloupe,2014,Consumer price index: Food,107.3
312,Guadeloupe,2015,Consumer price index: Food,109.3
312,Guadeloupe,2016,Consumer price index: Food,110.5
316,Guam,2010,Consumer price index: General,100
316,Guam,2014,Consumer price index: General,107.3
316,Guam,2015,Consumer price index: General,106.3
316,Guam,2016,Consumer price index: General,112.7
316,Guam,2017,Consumer price index: General,115.5
316,Guam,2010,Consumer price index: Food,100
316,Guam,2014,Consumer price index: Food,120.5
316,Guam,2015,Consumer price index: Food,125.2
316,Guam,2016,Consumer price index: Food,123.2
316,Guam,2017,Consumer price index: Food,121.4
320,Guatemala,1995,Consumer price index: General,36
320,Guatemala,2005,Consumer price index: General,74.6
320,Guatemala,2010,Consumer price index: General,100
320,Guatemala,2014,Consumer price index: General,119
320,Guatemala,2015,Consumer price index: General,121.8
320,Guatemala,2016,Consumer price index: General,127.2
320,Guatemala,2017,Consumer price index: General,132.8
320,Guatemala,2014,Consumer price index: Food,134.5
320,Guatemala,2015,Consumer price index: Food,147
320,Guatemala,2016,Consumer price index: Food,161.6
320,Guatemala,2017,Consumer price index: Food,176
324,Guinea,2005,Consumer price index: General,42.2
324,Guinea,2010,Consumer price index: General,100
324,Guinea,2014,Consumer price index: General,171.6
324,Guinea,2015,Consumer price index: General,185.6
324,Guinea,2016,Consumer price index: General,200.8
324,Guinea,2017,Consumer price index: General,218.7
324,Guinea,2010,Consumer price index: Food,100
324,Guinea,2014,Consumer price index: Food,183.4
324,Guinea,2015,Consumer price index: Food,204.5
324,Guinea,2016,Consumer price index: Food,228
324,Guinea,2017,Consumer price index: Food,256.4
624,Guinea-Bissau,1995,Consumer price index: General,30.4
624,Guinea-Bissau,2005,Consumer price index: General,84.2
624,Guinea-Bissau,2010,Consumer price index: General,100
624,Guinea-Bissau,2014,Consumer price index: General,106.9
624,Guinea-Bissau,2015,Consumer price index: General,108.4
624,Guinea-Bissau,2016,Consumer price index: General,110.2
624,Guinea-Bissau,2017,Consumer price index: General,111.7
624,Guinea-Bissau,2014,Consumer price index: Food,109.4
624,Guinea-Bissau,2016,Consumer price index: Food,115.5
624,Guinea-Bissau,2017,Consumer price index: Food,117.6
328,Guyana,1995,Consumer price index: General,43.3
328,Guyana,2005,Consumer price index: General,73.6
328,Guyana,2010,Consumer price index: General,100
328,Guyana,2014,Consumer price index: General,110.5
328,Guyana,2015,Consumer price index: General,109.4
328,Guyana,2016,Consumer price index: General,110.3
332,Haiti,1995,Consumer price index: General,13.5
332,Haiti,2005,Consumer price index: General,66.8
332,Haiti,2010,Consumer price index: General,100
332,Haiti,2014,Consumer price index: General,127.5
332,Haiti,2015,Consumer price index: General,139
332,Haiti,2016,Consumer price index: General,158.3
332,Haiti,2017,Consumer price index: General,181.5
332,Haiti,2010,Consumer price index: Food,100
332,Haiti,2014,Consumer price index: Food,130
332,Haiti,2015,Consumer price index: Food,142.2
332,Haiti,2016,Consumer price index: Food,163.1
332,Haiti,2017,Consumer price index: Food,186.3
340,Honduras,1995,Consumer price index: General,22.9
340,Honduras,2005,Consumer price index: General,72
340,Honduras,2010,Consumer price index: General,100
340,Honduras,2014,Consumer price index: General,125.3
340,Honduras,2015,Consumer price index: General,129.3
340,Honduras,2016,Consumer price index: General,132.8
340,Honduras,2017,Consumer price index: General,138.1
340,Honduras,2005,Consumer price index: Food,70.8
340,Honduras,2010,Consumer price index: Food,100
340,Honduras,2014,Consumer price index: Food,122.6
340,Honduras,2015,Consumer price index: Food,126.6
340,Honduras,2016,Consumer price index: Food,127.8
340,Honduras,2017,Consumer price index: Food,129.8
348,Hungary,1995,Consumer price index: General,28.7
348,Hungary,2005,Consumer price index: General,76.9
348,Hungary,2010,Consumer price index: General,100
348,Hungary,2014,Consumer price index: General,111.5
348,Hungary,2015,Consumer price index: General,111.4
348,Hungary,2016,Consumer price index: General,111.8
348,Hungary,2017,Consumer price index: General,114.5
348,Hungary,2010,Consumer price index: Food,100
348,Hungary,2014,Consumer price index: Food,115.6
348,Hungary,2015,Consumer price index: Food,116.6
348,Hungary,2016,Consumer price index: Food,117.4
348,Hungary,2017,Consumer price index: Food,120.6
352,Iceland,1995,Consumer price index: General,47.6
352,Iceland,2005,Consumer price index: General,67.1
352,Iceland,2010,Consumer price index: General,100
352,Iceland,2014,Consumer price index: General,116
352,Iceland,2015,Consumer price index: General,117.8
352,Iceland,2016,Consumer price index: General,119.8
352,Iceland,2017,Consumer price index: General,122
352,Iceland,1995,Consumer price index: Food,52.4
352,Iceland,2005,Consumer price index: Food,65.9
352,Iceland,2010,Consumer price index: Food,100
352,Iceland,2014,Consumer price index: Food,116.3
352,Iceland,2015,Consumer price index: Food,119.6
352,Iceland,2016,Consumer price index: Food,121.2
352,Iceland,2017,Consumer price index: Food,118.3
356,India,1995,Consumer price index: General,37.6
356,India,2005,Consumer price index: General,65.8
356,India,2010,Consumer price index: General,100
356,India,2014,Consumer price index: General,140.8
356,India,2015,Consumer price index: General,147.7
356,India,2016,Consumer price index: General,155
356,India,2017,Consumer price index: General,160.1
356,India,2014,Consumer price index: Food,121.2
356,India,2015,Consumer price index: Food,127.2
356,India,2016,Consumer price index: Food,133.9
356,India,2017,Consumer price index: Food,135.7
360,Indonesia,1995,Consumer price index: General,19.4
360,Indonesia,2005,Consumer price index: General,68.7
360,Indonesia,2010,Consumer price index: General,100
360,Indonesia,2014,Consumer price index: General,124.4
360,Indonesia,2015,Consumer price index: General,132.3
360,Indonesia,2016,Consumer price index: General,137
360,Indonesia,2017,Consumer price index: General,142.2
360,Indonesia,2014,Consumer price index: Food,119.5
360,Indonesia,2015,Consumer price index: Food,128
360,Indonesia,2016,Consumer price index: Food,137.3
360,Indonesia,2017,Consumer price index: Food,139.9
364,Iran (Islamic Republic of),2014,Consumer price index: General,81.5
364,Iran (Islamic Republic of),2015,Consumer price index: General,91.6
364,Iran (Islamic Republic of),2016,Consumer price index: General,98.3
364,Iran (Islamic Republic of),2017,Consumer price index: General,106.2
364,Iran (Islamic Republic of),2014,Consumer price index: Food,82.8
364,Iran (Islamic Republic of),2015,Consumer price index: Food,91.5
364,Iran (Islamic Republic of),2016,Consumer price index: Food,97.5
364,Iran (Islamic Republic of),2017,Consumer price index: Food,109.7
368,Iraq,1995,Consumer price index: General,13
368,Iraq,2005,Consumer price index: General,58.6
368,Iraq,2010,Consumer price index: General,100
368,Iraq,2014,Consumer price index: General,116.9
368,Iraq,2015,Consumer price index: General,118.5
368,Iraq,2016,Consumer price index: General,119.2
368,Iraq,2017,Consumer price index: General,119.4
368,Iraq,2010,Consumer price index: Food,100
368,Iraq,2014,Consumer price index: Food,113.2
368,Iraq,2015,Consumer price index: Food,112.8
372,Ireland,1995,Consumer price index: General,69
372,Ireland,2005,Consumer price index: General,93.1
372,Ireland,2010,Consumer price index: General,100
372,Ireland,2014,Consumer price index: General,105
372,Ireland,2015,Consumer price index: General,104.7
372,Ireland,2016,Consumer price index: General,104.7
372,Ireland,2017,Consumer price index: General,105.1
372,Ireland,1995,Consumer price index: Food,77.3
372,Ireland,2005,Consumer price index: Food,97.7
372,Ireland,2010,Consumer price index: Food,100
372,Ireland,2014,Consumer price index: Food,100.5
372,Ireland,2015,Consumer price index: Food,98.3
372,Ireland,2016,Consumer price index: Food,97
372,Ireland,2017,Consumer price index: Food,95
833,Isle of Man,2014,Consumer price index: General,160.8
833,Isle of Man,2014,Consumer price index: Food,228.4
376,Israel,1995,Consumer price index: General,59.5
376,Israel,2005,Consumer price index: General,87.8
376,Israel,2010,Consumer price index: General,100
376,Israel,2014,Consumer price index: General,107.3
376,Israel,2015,Consumer price index: General,106.7
376,Israel,2016,Consumer price index: General,106.1
376,Israel,2017,Consumer price index: General,106.4
376,Israel,1995,Consumer price index: Food,52.1
376,Israel,2005,Consumer price index: Food,79.3
376,Israel,2010,Consumer price index: Food,100
376,Israel,2014,Consumer price index: Food,108.7
376,Israel,2015,Consumer price index: Food,108.8
376,Israel,2016,Consumer price index: Food,107.8
376,Israel,2017,Consumer price index: Food,108
380,Italy,1995,Consumer price index: General,71.6
380,Italy,2005,Consumer price index: General,91
380,Italy,2010,Consumer price index: General,100
380,Italy,2014,Consumer price index: General,107.4
380,Italy,2015,Consumer price index: General,107.5
380,Italy,2016,Consumer price index: General,107.4
380,Italy,2017,Consumer price index: General,108.7
380,Italy,1995,Consumer price index: Food,72.8
380,Italy,2005,Consumer price index: Food,88.9
380,Italy,2010,Consumer price index: Food,100
380,Italy,2014,Consumer price index: Food,107.6
380,Italy,2015,Consumer price index: Food,108.8
380,Italy,2016,Consumer price index: Food,109
380,Italy,2017,Consumer price index: Food,111.1
388,Jamaica,1995,Consumer price index: General,19.6
388,Jamaica,2005,Consumer price index: General,56
388,Jamaica,2010,Consumer price index: General,100
388,Jamaica,2014,Consumer price index: General,136.1
388,Jamaica,2015,Consumer price index: General,141.1
388,Jamaica,2016,Consumer price index: General,144.4
388,Jamaica,2017,Consumer price index: General,150.8
388,Jamaica,2005,Consumer price index: Food,51.7
388,Jamaica,2010,Consumer price index: Food,100
388,Jamaica,2014,Consumer price index: Food,145.8
388,Jamaica,2015,Consumer price index: Food,157.2
388,Jamaica,2016,Consumer price index: Food,163.6
388,Jamaica,2017,Consumer price index: Food,170.7
392,Japan,1995,Consumer price index: General,101.1
392,Japan,2005,Consumer price index: General,100.4
392,Japan,2010,Consumer price index: General,100
392,Japan,2014,Consumer price index: General,102.8
392,Japan,2015,Consumer price index: General,103.6
392,Japan,2016,Consumer price index: General,103.5
392,Japan,2017,Consumer price index: General,104
392,Japan,1995,Consumer price index: Food,97.8
392,Japan,2005,Consumer price index: Food,96.8
392,Japan,2010,Consumer price index: Food,100
392,Japan,2014,Consumer price index: Food,103.4
392,Japan,2015,Consumer price index: Food,106.6
392,Japan,2016,Consumer price index: Food,108.4
392,Japan,2017,Consumer price index: Food,110.6
832,Jersey,2014,Consumer price index: General,158.5
832,Jersey,2014,Consumer price index: Food,167.1
400,Jordan,1995,Consumer price index: General,57.7
400,Jordan,2005,Consumer price index: General,74.5
400,Jordan,2010,Consumer price index: General,100
400,Jordan,2014,Consumer price index: General,117.4
400,Jordan,2015,Consumer price index: General,116.4
400,Jordan,2016,Consumer price index: General,115.5
400,Jordan,2017,Consumer price index: General,119.3
400,Jordan,2010,Consumer price index: Food,100
400,Jordan,2014,Consumer price index: Food,114
400,Jordan,2015,Consumer price index: Food,115.2
400,Jordan,2016,Consumer price index: Food,111.2
400,Jordan,2017,Consumer price index: Food,110.8
398,Kazakhstan,1995,Consumer price index: General,20.4
398,Kazakhstan,2005,Consumer price index: General,61.5
398,Kazakhstan,2010,Consumer price index: General,100
398,Kazakhstan,2014,Consumer price index: General,129.1
398,Kazakhstan,2015,Consumer price index: General,137.8
398,Kazakhstan,2016,Consumer price index: General,157.6
398,Kazakhstan,2017,Consumer price index: General,169.3
398,Kazakhstan,2005,Consumer price index: Food,58.6
398,Kazakhstan,2010,Consumer price index: Food,100
398,Kazakhstan,2014,Consumer price index: Food,129.3
398,Kazakhstan,2015,Consumer price index: Food,136.8
398,Kazakhstan,2016,Consumer price index: Food,154.4
398,Kazakhstan,2017,Consumer price index: Food,167.7
404,Kenya,1995,Consumer price index: General,25.3
404,Kenya,2005,Consumer price index: General,55.5
404,Kenya,2010,Consumer price index: General,100
404,Kenya,2014,Consumer price index: General,140.9
404,Kenya,2015,Consumer price index: General,150.2
404,Kenya,2016,Consumer price index: General,159.6
404,Kenya,2017,Consumer price index: General,172.4
404,Kenya,2010,Consumer price index: Food,100
404,Kenya,2014,Consumer price index: Food,154.5
404,Kenya,2015,Consumer price index: Food,172.1
404,Kenya,2016,Consumer price index: Food,189.5
404,Kenya,2017,Consumer price index: Food,214.8
296,Kiribati,2010,Consumer price index: General,100
296,Kiribati,2014,Consumer price index: General,99
296,Kiribati,2015,Consumer price index: General,99.5
296,Kiribati,2010,Consumer price index: Food,100
296,Kiribati,2014,Consumer price index: Food,94.6
296,Kiribati,2015,Consumer price index: Food,94.1
414,Kuwait,1995,Consumer price index: General,63.9
414,Kuwait,2005,Consumer price index: General,76.1
414,Kuwait,2010,Consumer price index: General,100
414,Kuwait,2014,Consumer price index: General,114.4
414,Kuwait,2015,Consumer price index: General,118.1
414,Kuwait,2016,Consumer price index: General,121.9
414,Kuwait,2017,Consumer price index: General,124.6
414,Kuwait,2010,Consumer price index: Food,100
414,Kuwait,2014,Consumer price index: Food,120.6
414,Kuwait,2015,Consumer price index: Food,124.7
414,Kuwait,2016,Consumer price index: Food,127.1
414,Kuwait,2017,Consumer price index: Food,126.7
417,Kyrgyzstan,1995,Consumer price index: General,16.7
417,Kyrgyzstan,2005,Consumer price index: General,59.8
417,Kyrgyzstan,2010,Consumer price index: General,100
417,Kyrgyzstan,2014,Consumer price index: General,137.4
417,Kyrgyzstan,2015,Consumer price index: General,146.4
417,Kyrgyzstan,2016,Consumer price index: General,146.9
417,Kyrgyzstan,2017,Consumer price index: General,151.6
417,Kyrgyzstan,2005,Consumer price index: Food,55.9
417,Kyrgyzstan,2010,Consumer price index: Food,100
417,Kyrgyzstan,2014,Consumer price index: Food,136.7
417,Kyrgyzstan,2015,Consumer price index: Food,141.7
417,Kyrgyzstan,2016,Consumer price index: Food,132.5
417,Kyrgyzstan,2017,Consumer price index: Food,135.8
418,Lao People's Dem. Rep.,1995,Consumer price index: General,6.2
418,Lao People's Dem. Rep.,2005,Consumer price index: General,78.5
418,Lao People's Dem. Rep.,2010,Consumer price index: General,100
418,Lao People's Dem. Rep.,2014,Consumer price index: General,124.2
418,Lao People's Dem. Rep.,2015,Consumer price index: General,125.8
418,Lao People's Dem. Rep.,2016,Consumer price index: General,127.8
418,Lao People's Dem. Rep.,2017,Consumer price index: General,128.9
418,Lao People's Dem. Rep.,2010,Consumer price index: Food,100
418,Lao People's Dem. Rep.,2014,Consumer price index: Food,140.2
418,Lao People's Dem. Rep.,2015,Consumer price index: Food,146.6
418,Lao People's Dem. Rep.,2016,Consumer price index: Food,152.9
418,Lao People's Dem. Rep.,2017,Consumer price index: Food,152.7
428,Latvia,1995,Consumer price index: General,42.2
428,Latvia,2005,Consumer price index: General,72.1
428,Latvia,2010,Consumer price index: General,100
428,Latvia,2014,Consumer price index: General,107.4
428,Latvia,2015,Consumer price index: General,107.6
428,Latvia,2016,Consumer price index: General,107.7
428,Latvia,2017,Consumer price index: General,110.9
428,Latvia,1995,Consumer price index: Food,45.6
428,Latvia,2005,Consumer price index: Food,69.1
428,Latvia,2010,Consumer price index: Food,100
428,Latvia,2014,Consumer price index: Food,112.1
428,Latvia,2015,Consumer price index: Food,110.7
428,Latvia,2016,Consumer price index: Food,111.9
428,Latvia,2017,Consumer price index: Food,118.1
422,Lebanon,2010,Consumer price index: General,100
422,Lebanon,2014,Consumer price index: General,119.4
422,Lebanon,2015,Consumer price index: General,115
422,Lebanon,2016,Consumer price index: General,114.1
422,Lebanon,2017,Consumer price index: General,119.1
422,Lebanon,2010,Consumer price index: Food,100
422,Lebanon,2014,Consumer price index: Food,119.8
422,Lebanon,2015,Consumer price index: Food,118.5
422,Lebanon,2016,Consumer price index: Food,117.1
422,Lebanon,2017,Consumer price index: Food,121.3
426,Lesotho,1995,Consumer price index: General,69.7
426,Lesotho,2005,Consumer price index: General,70.9
426,Lesotho,2010,Consumer price index: General,100
426,Lesotho,2014,Consumer price index: General,123.2
426,Lesotho,2015,Consumer price index: General,127.1
426,Lesotho,2016,Consumer price index: General,135.5
426,Lesotho,2017,Consumer price index: General,142.7
426,Lesotho,2005,Consumer price index: Food,61.9
426,Lesotho,2010,Consumer price index: Food,100
426,Lesotho,2014,Consumer price index: Food,130.4
426,Lesotho,2015,Consumer price index: Food,138.4
426,Lesotho,2016,Consumer price index: Food,154.8
426,Lesotho,2017,Consumer price index: Food,165.5
430,Liberia,2005,Consumer price index: General,61.8
430,Liberia,2010,Consumer price index: General,100
430,Liberia,2014,Consumer price index: General,137
430,Liberia,2015,Consumer price index: General,147.6
430,Liberia,2016,Consumer price index: General,160.6
430,Liberia,2017,Consumer price index: General,180.6
430,Liberia,2010,Consumer price index: Food,100
430,Liberia,2014,Consumer price index: Food,147.6
430,Liberia,2015,Consumer price index: Food,162.5
430,Liberia,2016,Consumer price index: Food,175.3
430,Liberia,2017,Consumer price index: Food,186.5
434,Libya,1995,Consumer price index: General,88.7
434,Libya,2005,Consumer price index: General,79.8
434,Libya,2010,Consumer price index: General,100
