ID,Country,Year,Series,Value
170,Colombia,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.1
170,Colombia,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.2
170,Colombia,2010,Gross domestic expenditure on R & D: Business enterprises (%),28.8
170,Colombia,2010,Gross domestic expenditure on R & D: Government (%),38.7
170,Colombia,2010,Gross domestic expenditure on R & D: Higher education (%),23.2
170,Colombia,2010,Gross domestic expenditure on R & D: Private non-profit (%),6
170,Colombia,2010,Gross domestic expenditure on R & D: Funds from abroad (%),3.3
170,Colombia,2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.3
170,Colombia,2016,Gross domestic expenditure on R & D: Business enterprises (%),50
170,Colombia,2016,Gross domestic expenditure on R & D: Government (%),29.7
170,Colombia,2016,Gross domestic expenditure on R & D: Higher education (%),15
170,Colombia,2016,Gross domestic expenditure on R & D: Private non-profit (%),2.9
170,Colombia,2016,Gross domestic expenditure on R & D: Funds from abroad (%),2.5
188,Costa Rica,2004,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.4
188,Costa Rica,2009,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.5
188,Costa Rica,2009,Gross domestic expenditure on R & D: Business enterprises (%),28.7
188,Costa Rica,2009,Gross domestic expenditure on R & D: Government (%),53
188,Costa Rica,2009,Gross domestic expenditure on R & D: Private non-profit (%),2.8
188,Costa Rica,2009,Gross domestic expenditure on R & D: Funds from abroad (%),1.7
188,Costa Rica,2009,Gross domestic expenditure on R & D: Not distributed (%),13.7
188,Costa Rica,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.5
188,Costa Rica,2014,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.6
188,Costa Rica,2014,Gross domestic expenditure on R & D: Business enterprises (%),1.5
188,Costa Rica,2014,Gross domestic expenditure on R & D: Government (%),56.2
188,Costa Rica,2014,Gross domestic expenditure on R & D: Private non-profit (%),0.5
188,Costa Rica,2014,Gross domestic expenditure on R & D: Funds from abroad (%),1.4
188,Costa Rica,2014,Gross domestic expenditure on R & D: Not distributed (%),40.4
191,Croatia,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.9
191,Croatia,2005,Gross domestic expenditure on R & D: Business enterprises (%),34.3
191,Croatia,2005,Gross domestic expenditure on R & D: Government (%),58.1
191,Croatia,2005,Gross domestic expenditure on R & D: Higher education (%),4.9
191,Croatia,2005,Gross domestic expenditure on R & D: Private non-profit (%),0
191,Croatia,2005,Gross domestic expenditure on R & D: Funds from abroad (%),2.6
191,Croatia,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.7
191,Croatia,2010,Gross domestic expenditure on R & D: Business enterprises (%),38.8
191,Croatia,2010,Gross domestic expenditure on R & D: Government (%),49.2
191,Croatia,2010,Gross domestic expenditure on R & D: Higher education (%),2
191,Croatia,2010,Gross domestic expenditure on R & D: Private non-profit (%),0.2
191,Croatia,2010,Gross domestic expenditure on R & D: Funds from abroad (%),9.9
191,Croatia,2015,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.9
191,Croatia,2015,Gross domestic expenditure on R & D: Business enterprises (%),46.6
191,Croatia,2015,Gross domestic expenditure on R & D: Government (%),36.4
191,Croatia,2015,Gross domestic expenditure on R & D: Higher education (%),2
191,Croatia,2015,Gross domestic expenditure on R & D: Private non-profit (%),0.5
191,Croatia,2015,Gross domestic expenditure on R & D: Funds from abroad (%),14.5
191,Croatia,2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.9
192,Cuba,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.5
192,Cuba,2005,Gross domestic expenditure on R & D: Business enterprises (%),35
192,Cuba,2005,Gross domestic expenditure on R & D: Government (%),60
192,Cuba,2005,Gross domestic expenditure on R & D: Funds from abroad (%),5
192,Cuba,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.6
192,Cuba,2010,Gross domestic expenditure on R & D: Business enterprises (%),15
192,Cuba,2010,Gross domestic expenditure on R & D: Government (%),75
192,Cuba,2010,Gross domestic expenditure on R & D: Funds from abroad (%),10
192,Cuba,2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.3
192,Cuba,2016,Gross domestic expenditure on R & D: Business enterprises (%),35
192,Cuba,2016,Gross domestic expenditure on R & D: Government (%),63
192,Cuba,2016,Gross domestic expenditure on R & D: Funds from abroad (%),2
196,Cyprus,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.4
196,Cyprus,2005,Gross domestic expenditure on R & D: Business enterprises (%),16.8
196,Cyprus,2005,Gross domestic expenditure on R & D: Government (%),67
196,Cyprus,2005,Gross domestic expenditure on R & D: Higher education (%),4.2
196,Cyprus,2005,Gross domestic expenditure on R & D: Private non-profit (%),1.2
196,Cyprus,2005,Gross domestic expenditure on R & D: Funds from abroad (%),10.9
196,Cyprus,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.4
196,Cyprus,2010,Gross domestic expenditure on R & D: Business enterprises (%),12.7
196,Cyprus,2010,Gross domestic expenditure on R & D: Government (%),68.3
196,Cyprus,2010,Gross domestic expenditure on R & D: Higher education (%),3.5
196,Cyprus,2010,Gross domestic expenditure on R & D: Private non-profit (%),0.5
196,Cyprus,2010,Gross domestic expenditure on R & D: Funds from abroad (%),15
196,Cyprus,2013,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.5
196,Cyprus,2013,Gross domestic expenditure on R & D: Business enterprises (%),15.8
196,Cyprus,2013,Gross domestic expenditure on R & D: Government (%),59.5
196,Cyprus,2013,Gross domestic expenditure on R & D: Higher education (%),5.4
196,Cyprus,2013,Gross domestic expenditure on R & D: Private non-profit (%),0.6
196,Cyprus,2013,Gross domestic expenditure on R & D: Funds from abroad (%),18.8
196,Cyprus,2013,Gross domestic expenditure on R & D: Not distributed (%),0.1
196,Cyprus,2015,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.5
196,Cyprus,2015,Gross domestic expenditure on R & D: Business enterprises (%),20
196,Cyprus,2015,Gross domestic expenditure on R & D: Government (%),50.6
196,Cyprus,2015,Gross domestic expenditure on R & D: Higher education (%),5.8
196,Cyprus,2015,Gross domestic expenditure on R & D: Private non-profit (%),0.6
196,Cyprus,2015,Gross domestic expenditure on R & D: Funds from abroad (%),23
196,Cyprus,2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.5
203,Czechia,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),1.2
203,Czechia,2005,Gross domestic expenditure on R & D: Business enterprises (%),48.2
203,Czechia,2005,Gross domestic expenditure on R & D: Government (%),45.2
203,Czechia,2005,Gross domestic expenditure on R & D: Higher education (%),1.2
203,Czechia,2005,Gross domestic expenditure on R & D: Private non-profit (%),0
203,Czechia,2005,Gross domestic expenditure on R & D: Funds from abroad (%),5.4
203,Czechia,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),1.3
203,Czechia,2010,Gross domestic expenditure on R & D: Business enterprises (%),40.8
203,Czechia,2010,Gross domestic expenditure on R & D: Government (%),44.4
203,Czechia,2010,Gross domestic expenditure on R & D: Higher education (%),0.9
203,Czechia,2010,Gross domestic expenditure on R & D: Private non-profit (%),0
203,Czechia,2010,Gross domestic expenditure on R & D: Funds from abroad (%),13.9
203,Czechia,2015,Gross domestic expenditure on R & D: as a percentage of GDP (%),1.9
203,Czechia,2015,Gross domestic expenditure on R & D: Business enterprises (%),34.5
203,Czechia,2015,Gross domestic expenditure on R & D: Government (%),32.2
203,Czechia,2015,Gross domestic expenditure on R & D: Higher education (%),0.7
203,Czechia,2015,Gross domestic expenditure on R & D: Private non-profit (%),0.1
203,Czechia,2015,Gross domestic expenditure on R & D: Funds from abroad (%),32.5
203,Czechia,2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),1.7
180,Dem. Rep. of the Congo,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.1
180,Dem. Rep. of the Congo,2005,Gross domestic expenditure on R & D: Government (%),100
180,Dem. Rep. of the Congo,2009,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.1
180,Dem. Rep. of the Congo,2009,Gross domestic expenditure on R & D: Government (%),100
180,Dem. Rep. of the Congo,2015,Gross domestic expenditure on R & D: as a percentage of GDP (%),0
180,Dem. Rep. of the Congo,2015,Gross domestic expenditure on R & D: Business enterprises (%),0.2
180,Dem. Rep. of the Congo,2015,Gross domestic expenditure on R & D: Government (%),70.3
180,Dem. Rep. of the Congo,2015,Gross domestic expenditure on R & D: Private non-profit (%),0.1
180,Dem. Rep. of the Congo,2015,Gross domestic expenditure on R & D: Funds from abroad (%),29.4
208,Denmark,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),2.4
208,Denmark,2005,Gross domestic expenditure on R & D: Business enterprises (%),59.5
208,Denmark,2005,Gross domestic expenditure on R & D: Government (%),27.6
208,Denmark,2005,Gross domestic expenditure on R & D: Private non-profit (%),2.8
208,Denmark,2005,Gross domestic expenditure on R & D: Funds from abroad (%),10.1
208,Denmark,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),2.9
208,Denmark,2010,Gross domestic expenditure on R & D: Business enterprises (%),61.1
208,Denmark,2010,Gross domestic expenditure on R & D: Government (%),28.2
208,Denmark,2010,Gross domestic expenditure on R & D: Private non-profit (%),3.5
208,Denmark,2010,Gross domestic expenditure on R & D: Funds from abroad (%),7.2
208,Denmark,2015,Gross domestic expenditure on R & D: as a percentage of GDP (%),3
208,Denmark,2015,Gross domestic expenditure on R & D: Business enterprises (%),59.4
208,Denmark,2015,Gross domestic expenditure on R & D: Government (%),29.4
208,Denmark,2015,Gross domestic expenditure on R & D: Private non-profit (%),4.7
208,Denmark,2015,Gross domestic expenditure on R & D: Funds from abroad (%),6.6
208,Denmark,2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),2.9
218,Ecuador,2003,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.1
218,Ecuador,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.4
218,Ecuador,2010,Gross domestic expenditure on R & D: Business enterprises (%),1
218,Ecuador,2010,Gross domestic expenditure on R & D: Government (%),40.2
218,Ecuador,2010,Gross domestic expenditure on R & D: Higher education (%),9.6
218,Ecuador,2010,Gross domestic expenditure on R & D: Private non-profit (%),0.5
218,Ecuador,2010,Gross domestic expenditure on R & D: Funds from abroad (%),5.3
218,Ecuador,2010,Gross domestic expenditure on R & D: Not distributed (%),43.4
218,Ecuador,2014,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.4
218,Ecuador,2014,Gross domestic expenditure on R & D: Business enterprises (%),0.1
218,Ecuador,2014,Gross domestic expenditure on R & D: Government (%),42.4
218,Ecuador,2014,Gross domestic expenditure on R & D: Higher education (%),12.6
218,Ecuador,2014,Gross domestic expenditure on R & D: Private non-profit (%),0.1
218,Ecuador,2014,Gross domestic expenditure on R & D: Funds from abroad (%),2.5
218,Ecuador,2014,Gross domestic expenditure on R & D: Not distributed (%),42.3
818,Egypt,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.2
818,Egypt,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.4
818,Egypt,2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.7
818,Egypt,2016,Gross domestic expenditure on R & D: Business enterprises (%),5.9
818,Egypt,2016,Gross domestic expenditure on R & D: Government (%),93.8
818,Egypt,2016,Gross domestic expenditure on R & D: Higher education (%),0.2
818,Egypt,2016,Gross domestic expenditure on R & D: Private non-profit (%),0.1
818,Egypt,2016,Gross domestic expenditure on R & D: Funds from abroad (%),0
222,El Salvador,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.1
222,El Salvador,2010,Gross domestic expenditure on R & D: Business enterprises (%),0.6
222,El Salvador,2010,Gross domestic expenditure on R & D: Government (%),70.1
222,El Salvador,2010,Gross domestic expenditure on R & D: Higher education (%),20.8
222,El Salvador,2010,Gross domestic expenditure on R & D: Private non-profit (%),0
222,El Salvador,2010,Gross domestic expenditure on R & D: Funds from abroad (%),8.3
222,El Salvador,2010,Gross domestic expenditure on R & D: Not distributed (%),0.1
222,El Salvador,2015,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.1
222,El Salvador,2015,Gross domestic expenditure on R & D: Business enterprises (%),41.9
222,El Salvador,2015,Gross domestic expenditure on R & D: Government (%),29
222,El Salvador,2015,Gross domestic expenditure on R & D: Higher education (%),21.2
222,El Salvador,2015,Gross domestic expenditure on R & D: Private non-profit (%),1.1
222,El Salvador,2015,Gross domestic expenditure on R & D: Funds from abroad (%),6.8
222,El Salvador,2015,Gross domestic expenditure on R & D: Not distributed (%),0
233,Estonia,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.9
233,Estonia,2005,Gross domestic expenditure on R & D: Business enterprises (%),38.5
233,Estonia,2005,Gross domestic expenditure on R & D: Government (%),43.5
233,Estonia,2005,Gross domestic expenditure on R & D: Higher education (%),0.8
233,Estonia,2005,Gross domestic expenditure on R & D: Private non-profit (%),0.2
233,Estonia,2005,Gross domestic expenditure on R & D: Funds from abroad (%),17.1
233,Estonia,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),1.6
233,Estonia,2010,Gross domestic expenditure on R & D: Business enterprises (%),43.6
233,Estonia,2010,Gross domestic expenditure on R & D: Government (%),44.1
233,Estonia,2010,Gross domestic expenditure on R & D: Higher education (%),0.6
233,Estonia,2010,Gross domestic expenditure on R & D: Private non-profit (%),0.2
233,Estonia,2010,Gross domestic expenditure on R & D: Funds from abroad (%),11.4
233,Estonia,2015,Gross domestic expenditure on R & D: as a percentage of GDP (%),1.5
233,Estonia,2015,Gross domestic expenditure on R & D: Business enterprises (%),41
233,Estonia,2015,Gross domestic expenditure on R & D: Government (%),46.4
233,Estonia,2015,Gross domestic expenditure on R & D: Higher education (%),0.2
233,Estonia,2015,Gross domestic expenditure on R & D: Private non-profit (%),0.2
233,Estonia,2015,Gross domestic expenditure on R & D: Funds from abroad (%),12.2
233,Estonia,2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),1.3
231,Ethiopia,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.2
231,Ethiopia,2005,Gross domestic expenditure on R & D: Government (%),69.2
231,Ethiopia,2005,Gross domestic expenditure on R & D: Private non-profit (%),0.1
231,Ethiopia,2005,Gross domestic expenditure on R & D: Funds from abroad (%),30.8
231,Ethiopia,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.2
231,Ethiopia,2010,Gross domestic expenditure on R & D: Business enterprises (%),10.8
231,Ethiopia,2010,Gross domestic expenditure on R & D: Government (%),56
231,Ethiopia,2010,Gross domestic expenditure on R & D: Higher education (%),1.1
231,Ethiopia,2010,Gross domestic expenditure on R & D: Private non-profit (%),0
231,Ethiopia,2010,Gross domestic expenditure on R & D: Funds from abroad (%),30
231,Ethiopia,2010,Gross domestic expenditure on R & D: Not distributed (%),2.2
231,Ethiopia,2013,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.6
231,Ethiopia,2013,Gross domestic expenditure on R & D: Business enterprises (%),0.7
231,Ethiopia,2013,Gross domestic expenditure on R & D: Government (%),79.1
231,Ethiopia,2013,Gross domestic expenditure on R & D: Higher education (%),1.8
231,Ethiopia,2013,Gross domestic expenditure on R & D: Private non-profit (%),0.2
231,Ethiopia,2013,Gross domestic expenditure on R & D: Funds from abroad (%),2.1
231,Ethiopia,2013,Gross domestic expenditure on R & D: Not distributed (%),16
234,Faroe Islands,2003,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.9
234,Faroe Islands,2003,Gross domestic expenditure on R & D: Business enterprises (%),20.4
234,Faroe Islands,2003,Gross domestic expenditure on R & D: Private non-profit (%),0.3
234,Faroe Islands,2003,Gross domestic expenditure on R & D: Funds from abroad (%),18.7
234,Faroe Islands,2003,Gross domestic expenditure on R & D: Not distributed (%),60.6
246,Finland,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),3.3
246,Finland,2005,Gross domestic expenditure on R & D: Business enterprises (%),66.9
246,Finland,2005,Gross domestic expenditure on R & D: Government (%),25.7
246,Finland,2005,Gross domestic expenditure on R & D: Higher education (%),0.2
246,Finland,2005,Gross domestic expenditure on R & D: Private non-profit (%),1
246,Finland,2005,Gross domestic expenditure on R & D: Funds from abroad (%),6.3
246,Finland,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),3.7
246,Finland,2010,Gross domestic expenditure on R & D: Business enterprises (%),66.1
246,Finland,2010,Gross domestic expenditure on R & D: Government (%),25.7
246,Finland,2010,Gross domestic expenditure on R & D: Higher education (%),0.2
246,Finland,2010,Gross domestic expenditure on R & D: Private non-profit (%),1.1
246,Finland,2010,Gross domestic expenditure on R & D: Funds from abroad (%),6.9
246,Finland,2015,Gross domestic expenditure on R & D: as a percentage of GDP (%),2.9
246,Finland,2015,Gross domestic expenditure on R & D: Business enterprises (%),54.8
246,Finland,2015,Gross domestic expenditure on R & D: Government (%),28.9
246,Finland,2015,Gross domestic expenditure on R & D: Higher education (%),0.3
246,Finland,2015,Gross domestic expenditure on R & D: Private non-profit (%),1.5
246,Finland,2015,Gross domestic expenditure on R & D: Funds from abroad (%),14.5
246,Finland,2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),2.7
250,France,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),2
250,France,2005,Gross domestic expenditure on R & D: Business enterprises (%),51.9
250,France,2005,Gross domestic expenditure on R & D: Government (%),38.6
250,France,2005,Gross domestic expenditure on R & D: Higher education (%),1
250,France,2005,Gross domestic expenditure on R & D: Private non-profit (%),0.9
250,France,2005,Gross domestic expenditure on R & D: Funds from abroad (%),7.5
250,France,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),2.2
250,France,2010,Gross domestic expenditure on R & D: Business enterprises (%),53.5
250,France,2010,Gross domestic expenditure on R & D: Government (%),37.1
250,France,2010,Gross domestic expenditure on R & D: Higher education (%),1
250,France,2010,Gross domestic expenditure on R & D: Private non-profit (%),0.8
250,France,2010,Gross domestic expenditure on R & D: Funds from abroad (%),7.5
250,France,2015,Gross domestic expenditure on R & D: as a percentage of GDP (%),2.3
250,France,2015,Gross domestic expenditure on R & D: Business enterprises (%),54
250,France,2015,Gross domestic expenditure on R & D: Government (%),34.8
250,France,2015,Gross domestic expenditure on R & D: Higher education (%),2.6
250,France,2015,Gross domestic expenditure on R & D: Private non-profit (%),0.9
250,France,2015,Gross domestic expenditure on R & D: Funds from abroad (%),7.6
250,France,2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),2.2
266,Gabon,2009,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.6
266,Gabon,2009,Gross domestic expenditure on R & D: Business enterprises (%),29.3
266,Gabon,2009,Gross domestic expenditure on R & D: Government (%),58.1
266,Gabon,2009,Gross domestic expenditure on R & D: Higher education (%),9.5
266,Gabon,2009,Gross domestic expenditure on R & D: Funds from abroad (%),3.1
266,Gabon,2009,Gross domestic expenditure on R & D: Not distributed (%),0
270,Gambia,2009,Gross domestic expenditure on R & D: as a percentage of GDP (%),0
270,Gambia,2011,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.1
270,Gambia,2011,Gross domestic expenditure on R & D: Government (%),38.5
270,Gambia,2011,Gross domestic expenditure on R & D: Private non-profit (%),45.6
270,Gambia,2011,Gross domestic expenditure on R & D: Funds from abroad (%),15.9
268,Georgia,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.2
268,Georgia,2013,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.1
268,Georgia,2013,Gross domestic expenditure on R & D: Government (%),46.7
268,Georgia,2013,Gross domestic expenditure on R & D: Higher education (%),36.1
268,Georgia,2013,Gross domestic expenditure on R & D: Private non-profit (%),3.1
268,Georgia,2013,Gross domestic expenditure on R & D: Funds from abroad (%),14.7
268,Georgia,2013,Gross domestic expenditure on R & D: Not distributed (%),0.4
268,Georgia,2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.3
276,Germany,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),2.4
276,Germany,2005,Gross domestic expenditure on R & D: Business enterprises (%),67.6
276,Germany,2005,Gross domestic expenditure on R & D: Government (%),28.4
276,Germany,2005,Gross domestic expenditure on R & D: Private non-profit (%),0.3
276,Germany,2005,Gross domestic expenditure on R & D: Funds from abroad (%),3.7
276,Germany,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),2.7
276,Germany,2010,Gross domestic expenditure on R & D: Business enterprises (%),65.5
276,Germany,2010,Gross domestic expenditure on R & D: Government (%),30.4
276,Germany,2010,Gross domestic expenditure on R & D: Private non-profit (%),0.2
276,Germany,2010,Gross domestic expenditure on R & D: Funds from abroad (%),3.9
276,Germany,2015,Gross domestic expenditure on R & D: as a percentage of GDP (%),2.9
276,Germany,2015,Gross domestic expenditure on R & D: Business enterprises (%),65.6
276,Germany,2015,Gross domestic expenditure on R & D: Government (%),27.9
276,Germany,2015,Gross domestic expenditure on R & D: Private non-profit (%),0.4
276,Germany,2015,Gross domestic expenditure on R & D: Funds from abroad (%),6.2
276,Germany,2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),2.9
288,Ghana,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.4
288,Ghana,2010,Gross domestic expenditure on R & D: Business enterprises (%),0.1
288,Ghana,2010,Gross domestic expenditure on R & D: Government (%),68.3
288,Ghana,2010,Gross domestic expenditure on R & D: Higher education (%),0.3
288,Ghana,2010,Gross domestic expenditure on R & D: Private non-profit (%),0.1
288,Ghana,2010,Gross domestic expenditure on R & D: Funds from abroad (%),31.2
300,Greece,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.6
300,Greece,2005,Gross domestic expenditure on R & D: Business enterprises (%),31.1
300,Greece,2005,Gross domestic expenditure on R & D: Government (%),46.8
300,Greece,2005,Gross domestic expenditure on R & D: Higher education (%),1.7
300,Greece,2005,Gross domestic expenditure on R & D: Private non-profit (%),1.5
300,Greece,2005,Gross domestic expenditure on R & D: Funds from abroad (%),19
300,Greece,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.6
300,Greece,2010,Gross domestic expenditure on R & D: Business enterprises (%),36.5
300,Greece,2010,Gross domestic expenditure on R & D: Government (%),48.3
300,Greece,2010,Gross domestic expenditure on R & D: Higher education (%),2.3
300,Greece,2010,Gross domestic expenditure on R & D: Private non-profit (%),1
300,Greece,2010,Gross domestic expenditure on R & D: Funds from abroad (%),11.9
300,Greece,2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),1
300,Greece,2016,Gross domestic expenditure on R & D: Business enterprises (%),40.2
300,Greece,2016,Gross domestic expenditure on R & D: Government (%),42.6
300,Greece,2016,Gross domestic expenditure on R & D: Higher education (%),2.3
300,Greece,2016,Gross domestic expenditure on R & D: Private non-profit (%),0.4
300,Greece,2016,Gross domestic expenditure on R & D: Funds from abroad (%),14.6
304,Greenland,2004,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.7
316,Guam,2001,Gross domestic expenditure on R & D: Government (%),100
316,Guam,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.3
320,Guatemala,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),0
320,Guatemala,2005,Gross domestic expenditure on R & D: Government (%),42.1
320,Guatemala,2005,Gross domestic expenditure on R & D: Higher education (%),57.9
320,Guatemala,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),0
320,Guatemala,2010,Gross domestic expenditure on R & D: Government (%),18.3
320,Guatemala,2010,Gross domestic expenditure on R & D: Higher education (%),30.9
320,Guatemala,2010,Gross domestic expenditure on R & D: Funds from abroad (%),50.8
320,Guatemala,2012,Gross domestic expenditure on R & D: as a percentage of GDP (%),0
320,Guatemala,2012,Gross domestic expenditure on R & D: Government (%),23.5
320,Guatemala,2012,Gross domestic expenditure on R & D: Higher education (%),27.5
320,Guatemala,2012,Gross domestic expenditure on R & D: Funds from abroad (%),49
320,Guatemala,2014,Gross domestic expenditure on R & D: as a percentage of GDP (%),0
320,Guatemala,2014,Gross domestic expenditure on R & D: Government (%),31.1
320,Guatemala,2014,Gross domestic expenditure on R & D: Higher education (%),68.9
320,Guatemala,2014,Gross domestic expenditure on R & D: Not distributed (%),0
320,Guatemala,2015,Gross domestic expenditure on R & D: as a percentage of GDP (%),0
320,Guatemala,2015,Gross domestic expenditure on R & D: Government (%),27.8
320,Guatemala,2015,Gross domestic expenditure on R & D: Higher education (%),72.2
340,Honduras,2004,Gross domestic expenditure on R & D: as a percentage of GDP (%),0
340,Honduras,2015,Gross domestic expenditure on R & D: as a percentage of GDP (%),0
340,Honduras,2015,Gross domestic expenditure on R & D: Government (%),82.5
340,Honduras,2015,Gross domestic expenditure on R & D: Higher education (%),17.5
340,Honduras,2015,Gross domestic expenditure on R & D: Not distributed (%),0
348,Hungary,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.9
348,Hungary,2005,Gross domestic expenditure on R & D: Business enterprises (%),39.4
348,Hungary,2005,Gross domestic expenditure on R & D: Government (%),49.4
348,Hungary,2005,Gross domestic expenditure on R & D: Private non-profit (%),0.3
348,Hungary,2005,Gross domestic expenditure on R & D: Funds from abroad (%),10.7
348,Hungary,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),1.1
348,Hungary,2010,Gross domestic expenditure on R & D: Business enterprises (%),47.4
348,Hungary,2010,Gross domestic expenditure on R & D: Government (%),39.3
348,Hungary,2010,Gross domestic expenditure on R & D: Private non-profit (%),0.9
348,Hungary,2010,Gross domestic expenditure on R & D: Funds from abroad (%),12.4
348,Hungary,2015,Gross domestic expenditure on R & D: as a percentage of GDP (%),1.4
348,Hungary,2015,Gross domestic expenditure on R & D: Business enterprises (%),49.7
348,Hungary,2015,Gross domestic expenditure on R & D: Government (%),34.6
348,Hungary,2015,Gross domestic expenditure on R & D: Private non-profit (%),0.7
348,Hungary,2015,Gross domestic expenditure on R & D: Funds from abroad (%),15
348,Hungary,2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),1.2
352,Iceland,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),2.7
352,Iceland,2005,Gross domestic expenditure on R & D: Business enterprises (%),48
352,Iceland,2005,Gross domestic expenditure on R & D: Government (%),40.5
352,Iceland,2005,Gross domestic expenditure on R & D: Private non-profit (%),0.3
352,Iceland,2005,Gross domestic expenditure on R & D: Funds from abroad (%),11.2
352,Iceland,2009,Gross domestic expenditure on R & D: as a percentage of GDP (%),2.7
352,Iceland,2009,Gross domestic expenditure on R & D: Business enterprises (%),47.8
352,Iceland,2009,Gross domestic expenditure on R & D: Government (%),40.2
352,Iceland,2009,Gross domestic expenditure on R & D: Private non-profit (%),0.6
352,Iceland,2009,Gross domestic expenditure on R & D: Funds from abroad (%),11.4
352,Iceland,2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),2.1
352,Iceland,2016,Gross domestic expenditure on R & D: Business enterprises (%),35
352,Iceland,2016,Gross domestic expenditure on R & D: Government (%),34.2
352,Iceland,2016,Gross domestic expenditure on R & D: Higher education (%),4
352,Iceland,2016,Gross domestic expenditure on R & D: Private non-profit (%),4.5
352,Iceland,2016,Gross domestic expenditure on R & D: Funds from abroad (%),22.4
356,India,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.8
356,India,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.8
356,India,2015,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.6
360,Indonesia,2001,Gross domestic expenditure on R & D: as a percentage of GDP (%),0
360,Indonesia,2001,Gross domestic expenditure on R & D: Business enterprises (%),14.7
360,Indonesia,2001,Gross domestic expenditure on R & D: Government (%),84.5
360,Indonesia,2001,Gross domestic expenditure on R & D: Higher education (%),0.2
