ID,Country,Year,Series,Value
258,French Polynesia,2014,Percentage of individuals using the internet,60.7
258,French Polynesia,2015,Percentage of individuals using the internet,64.6
258,French Polynesia,2016,Percentage of individuals using the internet,68.4
258,French Polynesia,2017,Percentage of individuals using the internet,72.7
266,Gabon,2000,Percentage of individuals using the internet,1.2
266,Gabon,2005,Percentage of individuals using the internet,4.9
266,Gabon,2010,Percentage of individuals using the internet,13
266,Gabon,2014,Percentage of individuals using the internet,38.1
266,Gabon,2015,Percentage of individuals using the internet,45.8
266,Gabon,2016,Percentage of individuals using the internet,48.1
266,Gabon,2017,Percentage of individuals using the internet,50.3
270,Gambia,2000,Percentage of individuals using the internet,0.9
270,Gambia,2005,Percentage of individuals using the internet,3.8
270,Gambia,2010,Percentage of individuals using the internet,9.2
270,Gambia,2014,Percentage of individuals using the internet,15.6
270,Gambia,2015,Percentage of individuals using the internet,16.5
270,Gambia,2016,Percentage of individuals using the internet,18.5
270,Gambia,2017,Percentage of individuals using the internet,19.8
268,Georgia,2000,Percentage of individuals using the internet,0.5
268,Georgia,2005,Percentage of individuals using the internet,6.1
268,Georgia,2010,Percentage of individuals using the internet,26.9
268,Georgia,2014,Percentage of individuals using the internet,44
268,Georgia,2015,Percentage of individuals using the internet,47.6
268,Georgia,2016,Percentage of individuals using the internet,59.3
268,Georgia,2017,Percentage of individuals using the internet,60.5
276,Germany,2000,Percentage of individuals using the internet,30.2
276,Germany,2005,Percentage of individuals using the internet,68.7
276,Germany,2010,Percentage of individuals using the internet,82
276,Germany,2014,Percentage of individuals using the internet,86.2
276,Germany,2015,Percentage of individuals using the internet,84.4
276,Germany,2016,Percentage of individuals using the internet,84.4
276,Germany,2017,Percentage of individuals using the internet,84.4
288,Ghana,2000,Percentage of individuals using the internet,0.2
288,Ghana,2005,Percentage of individuals using the internet,1.8
288,Ghana,2010,Percentage of individuals using the internet,7.8
288,Ghana,2014,Percentage of individuals using the internet,25.5
288,Ghana,2015,Percentage of individuals using the internet,31.4
288,Ghana,2016,Percentage of individuals using the internet,34.7
288,Ghana,2017,Percentage of individuals using the internet,37.9
292,Gibraltar,2000,Percentage of individuals using the internet,19.1
292,Gibraltar,2005,Percentage of individuals using the internet,39.1
292,Gibraltar,2010,Percentage of individuals using the internet,65
292,Gibraltar,2014,Percentage of individuals using the internet,65
292,Gibraltar,2015,Percentage of individuals using the internet,65
292,Gibraltar,2016,Percentage of individuals using the internet,94.4
292,Gibraltar,2017,Percentage of individuals using the internet,94.4
300,Greece,2000,Percentage of individuals using the internet,9.1
300,Greece,2005,Percentage of individuals using the internet,24
300,Greece,2010,Percentage of individuals using the internet,44.4
300,Greece,2014,Percentage of individuals using the internet,63.2
300,Greece,2015,Percentage of individuals using the internet,66.8
300,Greece,2016,Percentage of individuals using the internet,69.1
300,Greece,2017,Percentage of individuals using the internet,69.9
304,Greenland,2000,Percentage of individuals using the internet,31.7
304,Greenland,2005,Percentage of individuals using the internet,57.7
304,Greenland,2010,Percentage of individuals using the internet,63
304,Greenland,2014,Percentage of individuals using the internet,66.7
304,Greenland,2015,Percentage of individuals using the internet,67.6
304,Greenland,2016,Percentage of individuals using the internet,68.5
304,Greenland,2017,Percentage of individuals using the internet,69.5
308,Grenada,2000,Percentage of individuals using the internet,4.1
308,Grenada,2005,Percentage of individuals using the internet,20.5
308,Grenada,2010,Percentage of individuals using the internet,27
308,Grenada,2014,Percentage of individuals using the internet,51.6
308,Grenada,2015,Percentage of individuals using the internet,53.8
308,Grenada,2016,Percentage of individuals using the internet,55.9
308,Grenada,2017,Percentage of individuals using the internet,59.1
316,Guam,2000,Percentage of individuals using the internet,16.1
316,Guam,2005,Percentage of individuals using the internet,38.6
316,Guam,2010,Percentage of individuals using the internet,54
316,Guam,2014,Percentage of individuals using the internet,69.3
316,Guam,2015,Percentage of individuals using the internet,73.1
316,Guam,2016,Percentage of individuals using the internet,77
316,Guam,2017,Percentage of individuals using the internet,80.5
320,Guatemala,2000,Percentage of individuals using the internet,0.7
320,Guatemala,2005,Percentage of individuals using the internet,5.7
320,Guatemala,2010,Percentage of individuals using the internet,10.5
320,Guatemala,2014,Percentage of individuals using the internet,23.4
320,Guatemala,2015,Percentage of individuals using the internet,28.8
320,Guatemala,2016,Percentage of individuals using the internet,34.5
320,Guatemala,2017,Percentage of individuals using the internet,40.7
831,Guernsey,2000,Percentage of individuals using the internet,31.9
831,Guernsey,2005,Percentage of individuals using the internet,73.6
831,Guernsey,2010,Percentage of individuals using the internet,83.6
831,Guernsey,2014,Percentage of individuals using the internet,83.6
831,Guernsey,2015,Percentage of individuals using the internet,83.6
324,Guinea,2000,Percentage of individuals using the internet,0.1
324,Guinea,2005,Percentage of individuals using the internet,0.5
324,Guinea,2010,Percentage of individuals using the internet,1
324,Guinea,2014,Percentage of individuals using the internet,6.4
324,Guinea,2015,Percentage of individuals using the internet,8.2
324,Guinea,2016,Percentage of individuals using the internet,9.8
324,Guinea,2017,Percentage of individuals using the internet,11.4
624,Guinea-Bissau,2000,Percentage of individuals using the internet,0.2
624,Guinea-Bissau,2005,Percentage of individuals using the internet,1.9
624,Guinea-Bissau,2010,Percentage of individuals using the internet,2.5
624,Guinea-Bissau,2014,Percentage of individuals using the internet,3.3
624,Guinea-Bissau,2015,Percentage of individuals using the internet,3.5
624,Guinea-Bissau,2016,Percentage of individuals using the internet,3.8
624,Guinea-Bissau,2017,Percentage of individuals using the internet,3.9
328,Guyana,2000,Percentage of individuals using the internet,6.6
328,Guyana,2005,Percentage of individuals using the internet,13.2
328,Guyana,2010,Percentage of individuals using the internet,29.9
328,Guyana,2014,Percentage of individuals using the internet,32
328,Guyana,2015,Percentage of individuals using the internet,34
328,Guyana,2016,Percentage of individuals using the internet,35.7
328,Guyana,2017,Percentage of individuals using the internet,37.3
332,Haiti,2000,Percentage of individuals using the internet,0.2
332,Haiti,2005,Percentage of individuals using the internet,6.4
332,Haiti,2010,Percentage of individuals using the internet,8.4
332,Haiti,2014,Percentage of individuals using the internet,11.4
332,Haiti,2015,Percentage of individuals using the internet,12.2
332,Haiti,2016,Percentage of individuals using the internet,12.2
332,Haiti,2017,Percentage of individuals using the internet,12.3
340,Honduras,2000,Percentage of individuals using the internet,1.2
340,Honduras,2005,Percentage of individuals using the internet,6.5
340,Honduras,2010,Percentage of individuals using the internet,11.1
340,Honduras,2014,Percentage of individuals using the internet,19.1
340,Honduras,2015,Percentage of individuals using the internet,27.6
340,Honduras,2016,Percentage of individuals using the internet,30
340,Honduras,2017,Percentage of individuals using the internet,32.1
348,Hungary,2000,Percentage of individuals using the internet,7
348,Hungary,2005,Percentage of individuals using the internet,39
348,Hungary,2010,Percentage of individuals using the internet,65
348,Hungary,2014,Percentage of individuals using the internet,75.7
348,Hungary,2015,Percentage of individuals using the internet,72.8
348,Hungary,2016,Percentage of individuals using the internet,79.3
348,Hungary,2017,Percentage of individuals using the internet,76.8
352,Iceland,2000,Percentage of individuals using the internet,44.5
352,Iceland,2005,Percentage of individuals using the internet,87
352,Iceland,2010,Percentage of individuals using the internet,93.4
352,Iceland,2014,Percentage of individuals using the internet,98.2
352,Iceland,2015,Percentage of individuals using the internet,98.2
352,Iceland,2016,Percentage of individuals using the internet,98.2
352,Iceland,2017,Percentage of individuals using the internet,98.3
356,India,2000,Percentage of individuals using the internet,0.5
356,India,2005,Percentage of individuals using the internet,2.4
356,India,2010,Percentage of individuals using the internet,7.5
356,India,2014,Percentage of individuals using the internet,21
356,India,2015,Percentage of individuals using the internet,26
356,India,2016,Percentage of individuals using the internet,29.5
356,India,2017,Percentage of individuals using the internet,34.5
360,Indonesia,2000,Percentage of individuals using the internet,0.9
360,Indonesia,2005,Percentage of individuals using the internet,3.6
360,Indonesia,2010,Percentage of individuals using the internet,10.9
360,Indonesia,2014,Percentage of individuals using the internet,17.1
360,Indonesia,2015,Percentage of individuals using the internet,22
360,Indonesia,2016,Percentage of individuals using the internet,25.5
360,Indonesia,2017,Percentage of individuals using the internet,32.3
364,Iran (Islamic Republic of),2000,Percentage of individuals using the internet,0.9
364,Iran (Islamic Republic of),2005,Percentage of individuals using the internet,8.1
364,Iran (Islamic Republic of),2010,Percentage of individuals using the internet,15.9
364,Iran (Islamic Republic of),2014,Percentage of individuals using the internet,39.4
364,Iran (Islamic Republic of),2015,Percentage of individuals using the internet,45.3
364,Iran (Islamic Republic of),2016,Percentage of individuals using the internet,53.2
364,Iran (Islamic Republic of),2017,Percentage of individuals using the internet,60.4
368,Iraq,2005,Percentage of individuals using the internet,0.9
368,Iraq,2010,Percentage of individuals using the internet,2.5
368,Iraq,2014,Percentage of individuals using the internet,13.2
368,Iraq,2015,Percentage of individuals using the internet,17.2
368,Iraq,2016,Percentage of individuals using the internet,21.2
368,Iraq,2017,Percentage of individuals using the internet,49.4
372,Ireland,2000,Percentage of individuals using the internet,17.9
372,Ireland,2005,Percentage of individuals using the internet,41.6
372,Ireland,2010,Percentage of individuals using the internet,69.9
372,Ireland,2014,Percentage of individuals using the internet,83.5
372,Ireland,2015,Percentage of individuals using the internet,83.5
372,Ireland,2016,Percentage of individuals using the internet,84.5
372,Ireland,2017,Percentage of individuals using the internet,84.5
376,Israel,2000,Percentage of individuals using the internet,20.9
376,Israel,2005,Percentage of individuals using the internet,25.2
376,Israel,2010,Percentage of individuals using the internet,67.5
376,Israel,2014,Percentage of individuals using the internet,75
376,Israel,2015,Percentage of individuals using the internet,77.4
376,Israel,2016,Percentage of individuals using the internet,79.7
376,Israel,2017,Percentage of individuals using the internet,81.6
380,Italy,2000,Percentage of individuals using the internet,23.1
380,Italy,2005,Percentage of individuals using the internet,35
380,Italy,2010,Percentage of individuals using the internet,53.7
380,Italy,2014,Percentage of individuals using the internet,55.6
380,Italy,2015,Percentage of individuals using the internet,58.1
380,Italy,2016,Percentage of individuals using the internet,61.3
380,Italy,2017,Percentage of individuals using the internet,61.3
388,Jamaica,2000,Percentage of individuals using the internet,3.1
388,Jamaica,2005,Percentage of individuals using the internet,12.8
388,Jamaica,2010,Percentage of individuals using the internet,27.7
388,Jamaica,2014,Percentage of individuals using the internet,40.4
388,Jamaica,2015,Percentage of individuals using the internet,42.2
388,Jamaica,2016,Percentage of individuals using the internet,44.4
388,Jamaica,2017,Percentage of individuals using the internet,48.8
392,Japan,2000,Percentage of individuals using the internet,30
392,Japan,2005,Percentage of individuals using the internet,66.9
392,Japan,2010,Percentage of individuals using the internet,78.2
392,Japan,2014,Percentage of individuals using the internet,89.1
392,Japan,2015,Percentage of individuals using the internet,91.1
392,Japan,2016,Percentage of individuals using the internet,93.2
392,Japan,2017,Percentage of individuals using the internet,90.9
832,Jersey,2000,Percentage of individuals using the internet,9.2
832,Jersey,2005,Percentage of individuals using the internet,31.3
832,Jersey,2010,Percentage of individuals using the internet,32.4
832,Jersey,2014,Percentage of individuals using the internet,41
832,Jersey,2015,Percentage of individuals using the internet,41
832,Jersey,2016,Percentage of individuals using the internet,41
400,Jordan,2000,Percentage of individuals using the internet,2.6
400,Jordan,2005,Percentage of individuals using the internet,12.9
400,Jordan,2010,Percentage of individuals using the internet,27.2
400,Jordan,2014,Percentage of individuals using the internet,46.2
400,Jordan,2015,Percentage of individuals using the internet,60.1
400,Jordan,2016,Percentage of individuals using the internet,62.3
400,Jordan,2017,Percentage of individuals using the internet,66.8
398,Kazakhstan,2000,Percentage of individuals using the internet,0.7
398,Kazakhstan,2005,Percentage of individuals using the internet,3
398,Kazakhstan,2010,Percentage of individuals using the internet,31.6
398,Kazakhstan,2014,Percentage of individuals using the internet,66
398,Kazakhstan,2015,Percentage of individuals using the internet,70.8
398,Kazakhstan,2016,Percentage of individuals using the internet,74.6
398,Kazakhstan,2017,Percentage of individuals using the internet,76.4
404,Kenya,2000,Percentage of individuals using the internet,0.3
404,Kenya,2005,Percentage of individuals using the internet,3.1
404,Kenya,2010,Percentage of individuals using the internet,7.2
404,Kenya,2014,Percentage of individuals using the internet,16.5
404,Kenya,2015,Percentage of individuals using the internet,16.6
404,Kenya,2016,Percentage of individuals using the internet,16.6
404,Kenya,2017,Percentage of individuals using the internet,17.8
296,Kiribati,2000,Percentage of individuals using the internet,1.8
296,Kiribati,2005,Percentage of individuals using the internet,4
296,Kiribati,2010,Percentage of individuals using the internet,9.1
296,Kiribati,2014,Percentage of individuals using the internet,12.3
296,Kiribati,2015,Percentage of individuals using the internet,13
296,Kiribati,2016,Percentage of individuals using the internet,13.7
296,Kiribati,2017,Percentage of individuals using the internet,14.6
414,Kuwait,2000,Percentage of individuals using the internet,6.7
414,Kuwait,2005,Percentage of individuals using the internet,25.9
414,Kuwait,2010,Percentage of individuals using the internet,61.4
414,Kuwait,2014,Percentage of individuals using the internet,78.7
414,Kuwait,2015,Percentage of individuals using the internet,77.5
414,Kuwait,2016,Percentage of individuals using the internet,78.4
414,Kuwait,2017,Percentage of individuals using the internet,98
417,Kyrgyzstan,2000,Percentage of individuals using the internet,1
417,Kyrgyzstan,2005,Percentage of individuals using the internet,10.5
417,Kyrgyzstan,2010,Percentage of individuals using the internet,16.3
417,Kyrgyzstan,2014,Percentage of individuals using the internet,28.3
417,Kyrgyzstan,2015,Percentage of individuals using the internet,30.2
417,Kyrgyzstan,2016,Percentage of individuals using the internet,34.5
417,Kyrgyzstan,2017,Percentage of individuals using the internet,38.2
418,Lao People's Dem. Rep.,2000,Percentage of individuals using the internet,0.1
418,Lao People's Dem. Rep.,2005,Percentage of individuals using the internet,0.9
418,Lao People's Dem. Rep.,2010,Percentage of individuals using the internet,7
418,Lao People's Dem. Rep.,2014,Percentage of individuals using the internet,14.3
418,Lao People's Dem. Rep.,2015,Percentage of individuals using the internet,18.2
418,Lao People's Dem. Rep.,2016,Percentage of individuals using the internet,21.9
418,Lao People's Dem. Rep.,2017,Percentage of individuals using the internet,25.5
428,Latvia,2000,Percentage of individuals using the internet,6.3
428,Latvia,2005,Percentage of individuals using the internet,46
428,Latvia,2010,Percentage of individuals using the internet,68.4
428,Latvia,2014,Percentage of individuals using the internet,75.8
428,Latvia,2015,Percentage of individuals using the internet,79.2
428,Latvia,2016,Percentage of individuals using the internet,79.8
428,Latvia,2017,Percentage of individuals using the internet,81.3
422,Lebanon,2000,Percentage of individuals using the internet,8
422,Lebanon,2005,Percentage of individuals using the internet,10.1
422,Lebanon,2010,Percentage of individuals using the internet,43.7
422,Lebanon,2014,Percentage of individuals using the internet,73
422,Lebanon,2015,Percentage of individuals using the internet,74
422,Lebanon,2016,Percentage of individuals using the internet,76.1
422,Lebanon,2017,Percentage of individuals using the internet,78.2
426,Lesotho,2000,Percentage of individuals using the internet,0.2
426,Lesotho,2005,Percentage of individuals using the internet,2.6
426,Lesotho,2010,Percentage of individuals using the internet,3.9
426,Lesotho,2014,Percentage of individuals using the internet,22
426,Lesotho,2015,Percentage of individuals using the internet,25
426,Lesotho,2016,Percentage of individuals using the internet,27.4
426,Lesotho,2017,Percentage of individuals using the internet,29.8
430,Liberia,2000,Percentage of individuals using the internet,0
430,Liberia,2005,Percentage of individuals using the internet,0
430,Liberia,2010,Percentage of individuals using the internet,2.3
430,Liberia,2014,Percentage of individuals using the internet,5.4
430,Liberia,2015,Percentage of individuals using the internet,5.9
430,Liberia,2016,Percentage of individuals using the internet,7.3
430,Liberia,2017,Percentage of individuals using the internet,8
434,Libya,2000,Percentage of individuals using the internet,0.2
434,Libya,2005,Percentage of individuals using the internet,3.9
434,Libya,2010,Percentage of individuals using the internet,14
434,Libya,2014,Percentage of individuals using the internet,17.8
434,Libya,2015,Percentage of individuals using the internet,19
434,Libya,2016,Percentage of individuals using the internet,20.3
434,Libya,2017,Percentage of individuals using the internet,21.8
438,Liechtenstein,2000,Percentage of individuals using the internet,36.5
438,Liechtenstein,2005,Percentage of individuals using the internet,63.4
438,Liechtenstein,2010,Percentage of individuals using the internet,80
438,Liechtenstein,2014,Percentage of individuals using the internet,95.2
438,Liechtenstein,2015,Percentage of individuals using the internet,96.6
438,Liechtenstein,2016,Percentage of individuals using the internet,98.1
438,Liechtenstein,2017,Percentage of individuals using the internet,98.1
440,Lithuania,2000,Percentage of individuals using the internet,6.4
440,Lithuania,2005,Percentage of individuals using the internet,36.2
440,Lithuania,2010,Percentage of individuals using the internet,62.1
440,Lithuania,2014,Percentage of individuals using the internet,72.1
440,Lithuania,2015,Percentage of individuals using the internet,71.4
440,Lithuania,2016,Percentage of individuals using the internet,74.4
440,Lithuania,2017,Percentage of individuals using the internet,77.6
442,Luxembourg,2000,Percentage of individuals using the internet,22.9
442,Luxembourg,2005,Percentage of individuals using the internet,70
442,Luxembourg,2010,Percentage of individuals using the internet,90.6
442,Luxembourg,2014,Percentage of individuals using the internet,94.7
442,Luxembourg,2015,Percentage of individuals using the internet,96.4
442,Luxembourg,2016,Percentage of individuals using the internet,97.8
442,Luxembourg,2017,Percentage of individuals using the internet,97.8
450,Madagascar,2000,Percentage of individuals using the internet,0.2
450,Madagascar,2005,Percentage of individuals using the internet,0.6
450,Madagascar,2010,Percentage of individuals using the internet,1.7
450,Madagascar,2014,Percentage of individuals using the internet,3.7
450,Madagascar,2015,Percentage of individuals using the internet,4.2
450,Madagascar,2016,Percentage of individuals using the internet,4.7
450,Madagascar,2017,Percentage of individuals using the internet,9.8
454,Malawi,2000,Percentage of individuals using the internet,0.1
454,Malawi,2005,Percentage of individuals using the internet,0.4
454,Malawi,2010,Percentage of individuals using the internet,2.3
454,Malawi,2014,Percentage of individuals using the internet,5.8
454,Malawi,2015,Percentage of individuals using the internet,9.3
454,Malawi,2016,Percentage of individuals using the internet,11.5
454,Malawi,2017,Percentage of individuals using the internet,13.8
458,Malaysia,2000,Percentage of individuals using the internet,21.4
458,Malaysia,2005,Percentage of individuals using the internet,48.6
458,Malaysia,2010,Percentage of individuals using the internet,56.3
458,Malaysia,2014,Percentage of individuals using the internet,63.7
458,Malaysia,2015,Percentage of individuals using the internet,71.1
458,Malaysia,2016,Percentage of individuals using the internet,78.8
458,Malaysia,2017,Percentage of individuals using the internet,80.1
462,Maldives,2000,Percentage of individuals using the internet,2.2
462,Maldives,2005,Percentage of individuals using the internet,6.9
462,Maldives,2010,Percentage of individuals using the internet,26.5
462,Maldives,2014,Percentage of individuals using the internet,49.3
462,Maldives,2015,Percentage of individuals using the internet,54.5
462,Maldives,2016,Percentage of individuals using the internet,59.1
462,Maldives,2017,Percentage of individuals using the internet,63.2
466,Mali,2000,Percentage of individuals using the internet,0.1
466,Mali,2005,Percentage of individuals using the internet,0.5
466,Mali,2010,Percentage of individuals using the internet,2
466,Mali,2014,Percentage of individuals using the internet,7
466,Mali,2015,Percentage of individuals using the internet,10.3
466,Mali,2016,Percentage of individuals using the internet,11.1
466,Mali,2017,Percentage of individuals using the internet,12.7
470,Malta,2000,Percentage of individuals using the internet,13.1
470,Malta,2005,Percentage of individuals using the internet,41.2
470,Malta,2010,Percentage of individuals using the internet,63
470,Malta,2014,Percentage of individuals using the internet,73.2
470,Malta,2015,Percentage of individuals using the internet,76
470,Malta,2016,Percentage of individuals using the internet,77.3
470,Malta,2017,Percentage of individuals using the internet,80.1
584,Marshall Islands,2000,Percentage of individuals using the internet,1.5
584,Marshall Islands,2005,Percentage of individuals using the internet,3.9
584,Marshall Islands,2010,Percentage of individuals using the internet,7
584,Marshall Islands,2014,Percentage of individuals using the internet,16.8
584,Marshall Islands,2015,Percentage of individuals using the internet,19.3
584,Marshall Islands,2016,Percentage of individuals using the internet,29.8
584,Marshall Islands,2017,Percentage of individuals using the internet,38.7
478,Mauritania,2000,Percentage of individuals using the internet,0.2
478,Mauritania,2005,Percentage of individuals using the internet,0.7
478,Mauritania,2010,Percentage of individuals using the internet,4
478,Mauritania,2014,Percentage of individuals using the internet,10.7
478,Mauritania,2015,Percentage of individuals using the internet,15.2
478,Mauritania,2016,Percentage of individuals using the internet,18
478,Mauritania,2017,Percentage of individuals using the internet,20.8
480,Mauritius,2000,Percentage of individuals using the internet,7.3
480,Mauritius,2005,Percentage of individuals using the internet,15.2
480,Mauritius,2010,Percentage of individuals using the internet,28.3
480,Mauritius,2014,Percentage of individuals using the internet,44.8
480,Mauritius,2015,Percentage of individuals using the internet,50.1
480,Mauritius,2016,Percentage of individuals using the internet,52.2
480,Mauritius,2017,Percentage of individuals using the internet,55.6
175,Mayotte,2000,Percentage of individuals using the internet,1.2
484,Mexico,2000,Percentage of individuals using the internet,5.1
484,Mexico,2005,Percentage of individuals using the internet,17.2
484,Mexico,2010,Percentage of individuals using the internet,31.1
484,Mexico,2014,Percentage of individuals using the internet,44.4
484,Mexico,2015,Percentage of individuals using the internet,57.4
484,Mexico,2016,Percentage of individuals using the internet,59.5
484,Mexico,2017,Percentage of individuals using the internet,63.9
583,Micronesia (Fed. States of),2000,Percentage of individuals using the internet,3.7
583,Micronesia (Fed. States of),2005,Percentage of individuals using the internet,11.9
583,Micronesia (Fed. States of),2010,Percentage of individuals using the internet,20
583,Micronesia (Fed. States of),2014,Percentage of individuals using the internet,29.7
583,Micronesia (Fed. States of),2015,Percentage of individuals using the internet,31.5
583,Micronesia (Fed. States of),2016,Percentage of individuals using the internet,33.4
583,Micronesia (Fed. States of),2017,Percentage of individuals using the internet,35.3
492,Monaco,2000,Percentage of individuals using the internet,42.2
492,Monaco,2005,Percentage of individuals using the internet,55.5
492,Monaco,2010,Percentage of individuals using the internet,75
492,Monaco,2014,Percentage of individuals using the internet,92.4
492,Monaco,2015,Percentage of individuals using the internet,93.4
492,Monaco,2016,Percentage of individuals using the internet,95.2
492,Monaco,2017,Percentage of individuals using the internet,97.1
496,Mongolia,2000,Percentage of individuals using the internet,1.3
496,Mongolia,2005,Percentage of individuals using the internet,2
496,Mongolia,2010,Percentage of individuals using the internet,10.2
496,Mongolia,2014,Percentage of individuals using the internet,19.9
496,Mongolia,2015,Percentage of individuals using the internet,22.3
496,Mongolia,2016,Percentage of individuals using the internet,22.3
496,Mongolia,2017,Percentage of individuals using the internet,23.7
499,Montenegro,2005,Percentage of individuals using the internet,27.1
499,Montenegro,2010,Percentage of individuals using the internet,37.5
499,Montenegro,2014,Percentage of individuals using the internet,61
499,Montenegro,2015,Percentage of individuals using the internet,68.1
499,Montenegro,2016,Percentage of individuals using the internet,69.9
499,Montenegro,2017,Percentage of individuals using the internet,71.3
500,Montserrat,2010,Percentage of individuals using the internet,35
500,Montserrat,2014,Percentage of individuals using the internet,54.6
500,Montserrat,2015,Percentage of individuals using the internet,54.6
504,Morocco,2000,Percentage of individuals using the internet,0.7
504,Morocco,2005,Percentage of individuals using the internet,15.1
504,Morocco,2010,Percentage of individuals using the internet,52
504,Morocco,2014,Percentage of individuals using the internet,56.8
504,Morocco,2015,Percentage of individuals using the internet,57.1
504,Morocco,2016,Percentage of individuals using the internet,58.3
504,Morocco,2017,Percentage of individuals using the internet,61.8
508,Mozambique,2000,Percentage of individuals using the internet,0.1
508,Mozambique,2005,Percentage of individuals using the internet,0.9
508,Mozambique,2010,Percentage of individuals using the internet,4.2
508,Mozambique,2014,Percentage of individuals using the internet,9.2
508,Mozambique,2015,Percentage of individuals using the internet,16.9
508,Mozambique,2016,Percentage of individuals using the internet,17.5
508,Mozambique,2017,Percentage of individuals using the internet,20.8
104,Myanmar,2000,Percentage of individuals using the internet,0
104,Myanmar,2005,Percentage of individuals using the internet,0.1
104,Myanmar,2010,Percentage of individuals using the internet,0.3
104,Myanmar,2014,Percentage of individuals using the internet,11.5
104,Myanmar,2015,Percentage of individuals using the internet,21.7
104,Myanmar,2016,Percentage of individuals using the internet,25.1
104,Myanmar,2017,Percentage of individuals using the internet,30.7
516,Namibia,2000,Percentage of individuals using the internet,1.6
516,Namibia,2005,Percentage of individuals using the internet,4
516,Namibia,2010,Percentage of individuals using the internet,11.6
516,Namibia,2014,Percentage of individuals using the internet,14.8
516,Namibia,2015,Percentage of individuals using the internet,25.7
516,Namibia,2016,Percentage of individuals using the internet,31
516,Namibia,2017,Percentage of individuals using the internet,36.8
520,Nauru,2005,Percentage of individuals using the internet,3
520,Nauru,2014,Percentage of individuals using the internet,54
520,Nauru,2015,Percentage of individuals using the internet,54
520,Nauru,2017,Percentage of individuals using the internet,57
524,Nepal,2000,Percentage of individuals using the internet,0.2
524,Nepal,2005,Percentage of individuals using the internet,0.8
524,Nepal,2010,Percentage of individuals using the internet,7.9
524,Nepal,2014,Percentage of individuals using the internet,15.4
524,Nepal,2015,Percentage of individuals using the internet,17.6
524,Nepal,2016,Percentage of individuals using the internet,19.7
524,Nepal,2017,Percentage of individuals using the internet,21.4
528,Netherlands,2000,Percentage of individuals using the internet,44
528,Netherlands,2005,Percentage of individuals using the internet,81
528,Netherlands,2010,Percentage of individuals using the internet,90.7
528,Netherlands,2014,Percentage of individuals using the internet,91.7
528,Netherlands,2015,Percentage of individuals using the internet,91.7
528,Netherlands,2016,Percentage of individuals using the internet,90.4
528,Netherlands,2017,Percentage of individuals using the internet,93.2
530,Netherlands Antilles [former],2000,Percentage of individuals using the internet,1.1
540,New Caledonia,2000,Percentage of individuals using the internet,13.9
540,New Caledonia,2005,Percentage of individuals using the internet,32.4
540,New Caledonia,2010,Percentage of individuals using the internet,42
540,New Caledonia,2014,Percentage of individuals using the internet,70
540,New Caledonia,2015,Percentage of individuals using the internet,74
540,New Caledonia,2016,Percentage of individuals using the internet,74
540,New Caledonia,2017,Percentage of individuals using the internet,82
554,New Zealand,2000,Percentage of individuals using the internet,47.4
554,New Zealand,2005,Percentage of individuals using the internet,62.7
554,New Zealand,2010,Percentage of individuals using the internet,80.5
554,New Zealand,2014,Percentage of individuals using the internet,85.5
554,New Zealand,2015,Percentage of individuals using the internet,88.2
554,New Zealand,2016,Percentage of individuals using the internet,88.5
554,New Zealand,2017,Percentage of individuals using the internet,90.8
558,Nicaragua,2000,Percentage of individuals using the internet,1
558,Nicaragua,2005,Percentage of individuals using the internet,2.6
558,Nicaragua,2010,Percentage of individuals using the internet,10
558,Nicaragua,2014,Percentage of individuals using the internet,17.6
558,Nicaragua,2015,Percentage of individuals using the internet,19.7
558,Nicaragua,2016,Percentage of individuals using the internet,24.6
558,Nicaragua,2017,Percentage of individuals using the internet,27.9
562,Niger,2000,Percentage of individuals using the internet,0
562,Niger,2005,Percentage of individuals using the internet,0.2
562,Niger,2010,Percentage of individuals using the internet,0.8
562,Niger,2014,Percentage of individuals using the internet,1.2
562,Niger,2015,Percentage of individuals using the internet,2.5
562,Niger,2016,Percentage of individuals using the internet,4.3
562,Niger,2017,Percentage of individuals using the internet,10.2
566,Nigeria,2000,Percentage of individuals using the internet,0.1
566,Nigeria,2005,Percentage of individuals using the internet,3.5
566,Nigeria,2010,Percentage of individuals using the internet,11.5
566,Nigeria,2014,Percentage of individuals using the internet,21
566,Nigeria,2015,Percentage of individuals using the internet,24.5
566,Nigeria,2016,Percentage of individuals using the internet,25.7
566,Nigeria,2017,Percentage of individuals using the internet,27.7
570,Niue,2000,Percentage of individuals using the internet,26.5
570,Niue,2005,Percentage of individuals using the internet,51.7
570,Niue,2010,Percentage of individuals using the internet,77
570,Niue,2014,Percentage of individuals using the internet,79.6
570,Niue,2015,Percentage of individuals using the internet,79.6
807,North Macedonia,2000,Percentage of individuals using the internet,2.5
807,North Macedonia,2005,Percentage of individuals using the internet,26.5
807,North Macedonia,2010,Percentage of individuals using the internet,51.9
807,North Macedonia,2014,Percentage of individuals using the internet,68.1
807,North Macedonia,2015,Percentage of individuals using the internet,70.4
807,North Macedonia,2016,Percentage of individuals using the internet,72.2
807,North Macedonia,2017,Percentage of individuals using the internet,76.3
578,Norway,2000,Percentage of individuals using the internet,52
578,Norway,2005,Percentage of individuals using the internet,82
578,Norway,2010,Percentage of individuals using the internet,93.4
578,Norway,2014,Percentage of individuals using the internet,96.3
578,Norway,2015,Percentage of individuals using the internet,96.8
